uid,sci2014_label,kmeans_label,dbscan_label,hierarchical_label,spectral_label,em_label
ZfNPYbX3GGEMOCHSIu2ncQ,0,0,1,2,0,1
uo8-ekUCWdFlFTfAzAUcIA,0,0,1,2,0,1
OVdToPHAp_AhNOAbYiijww,0,0,1,2,0,1
GEkww4CD1di7LZkNvoayJw,0,0,1,2,0,1
-2CgKa8YdvPzPB16XSA8Fg,0,0,1,2,0,1
x_9ZXdxlJtzoXMtG39z8nA,0,0,1,2,0,1
eYYG8352S2RbMoR5E-Zxxw,0,0,1,2,0,1
9srqdHuaHOzgCu2yC_By0A,0,0,1,2,0,1
K5iBwGFVG1u9lketB6-ZVA,1,1,0,3,0,0
ywQBFUzvsS_S0c0hOTL2Jg,0,0,1,2,0,1
1apBIfkAaPSjxMTooRMpFg,0,0,1,2,0,1
kwriX1H-Fb1QdwAxjmhOWQ,1,1,3,3,0,0
rsujP4-ACzqrn8E8lC7F6w,0,0,1,2,0,1
La3TD84FMDHNFHJE8TLLZQ,0,0,1,2,0,1
dNIWQmJOoU9ZD_3V7DGm6Q,0,0,1,2,0,1
6M8arqvzW9M8Y3PE2xfQgg,0,0,1,2,0,1
jLRYHYFD3dCOE-hmdmuQng,0,0,1,2,0,1
B8JUQrk0BMnv1URNYHbIEg,0,0,1,2,0,1
y37KRX5G56dHy0dxiOA21A,1,1,3,3,0,0
SYiTumLFWzhDhezvexQ5NQ,1,1,0,3,0,0
gRZunXUG9QSD7SSPLAK0Hw,0,0,1,2,0,1
Xg2eFNcs1kMmqi6emggwHA,0,0,1,2,0,1
vx0ZJ_xvfh3dhwgzhCckNA,0,0,1,2,0,1
l4wepqDTx9AZ1GmmjFSUUg,0,0,1,2,0,1
yN3-wjcw6TSQZQoI4N0xWg,0,0,1,2,0,1
7Jn6WVQsUseM7nr5Mpafog,0,0,1,2,0,1
3zBJUlWtPNoZ0uN83ODbyg,0,0,1,2,0,1
XYF4R7wuXfDFWciXS_i8ug,0,0,1,2,0,1
yxEZbIFnJXXeZiTHl7KldQ,0,0,1,2,0,1
vGvrF9BOUtq6vvTq__FrrQ,0,0,1,2,0,1
TXZ6wVh4T7gy7a0HBnJWlQ,0,0,1,2,0,1
kJbLqGNj8tP3RDEEIjme7A,0,0,1,2,0,1
ky_YbRJyHASdGyIukgIIXg,0,0,1,2,0,1
iW8cBWtZWaLSe3Q-vPxGTQ,0,0,1,2,0,1
q2ohE6rHyDKAKnAE78ApqA,0,0,1,2,0,1
FjNuU0uEvqrT5f8rKnAx5w,0,0,1,2,0,1
uTkUY4bbpRcfA-0jS8p0wQ,0,0,1,2,0,1
mYgIBr7o6pjjxJIW3GiBqA,0,0,1,2,0,1
C9aipyN2JvkWWjMRRWFB2g,0,0,1,2,0,1
qbWVXA-QOtUt7q5fR9rYCg,0,0,1,2,0,1
ZkdNFVOvtHGtndwo343IHw,0,0,1,2,0,1
_9YVGY6XQOxp1MHjagWiwA,1,1,0,3,0,0
-Hp15ocusLulN0VpO1rwiw,1,1,0,3,0,0
jAmjEhz_DINx8M3LlTjTjw,0,0,1,2,0,1
jODa1qtYw7AsrgAWosU-Jw,1,1,3,3,0,0
9frr3oiDmwAGGOFoS8Xc6Q,2,2,-1,1,0,2
i4WwkdjrOwwWKSRD1MoXqQ,0,0,1,2,0,1
nzHdfAFJVqx6CnRQp3g3aA,0,0,1,2,0,1
9ImUGSDyaElGY7g0OMgc6A,0,0,1,2,0,1
snbjen-glyV_5ndooJE7zA,0,0,1,2,0,1
e3ET2e4GKWPmtgWDHl-fTA,1,1,4,3,1,0
Oaz5MJJpL9pT67gRJ1ipqw,0,0,1,2,0,1
kEWEqhcA1Zq6JOxO9UsbPQ,1,1,0,3,0,0
YmDlAAW7ULsaPOvYaRhVcw,1,1,0,3,0,0
aJQ2AagAbLKUviAwL-_VsA,0,0,1,2,0,1
AQT0UgzQ-Kl25a0QUzw3Fg,1,1,3,3,0,0
gHu5JGBUdzED3-cezIJnlg,2,2,-1,1,0,2
pXrUbI9bvg600w5dd0YHgA,0,0,1,2,0,1
UOKHmsU1jfgv43jlPqS2FA,0,0,1,2,0,1
JjDQj-lLr-QCL9PQZ3FMcw,0,0,1,2,0,1
ZzZnRPeYkKLLxP5GM938JA,0,0,1,2,0,1
FiHqlPU0_zRoNdRsoGVbZg,0,0,1,2,0,1
euP6u_W2KyAm5jp6da88dw,1,1,3,3,0,0
nDZHWPLrQ4Ncxp3U2OHZ8Q,0,0,1,2,0,1
aEt49MqXIjRJRPwppS-z2Q,1,1,4,3,1,0
NzCZSMyN_ltUVor7BQ9EmA,0,0,1,2,0,1
rkbnhKk1rDWXQslx3Cpg6A,1,1,0,3,0,0
WI4AmODm1Ptf36zsY8-y9A,1,1,0,3,0,0
wHUbktqzHZAfabHQnV0dMg,1,1,3,3,0,0
Di2ikxE8gPLYmNfF4kLX_A,0,0,1,2,0,1
m6XgGgUk_lTzrqMSkzlfWw,1,1,0,3,0,0
wxKvFzosG8YmuhT1FErOLA,0,0,1,2,0,1
eluOwBo91IiRcdfy4My_CQ,1,1,0,3,0,0
Cxxi6zGjOFl-PzZRsGVkQg,0,0,1,2,0,1
zDfgWmluVCYkOrw-hzS_4w,1,1,0,3,0,0
D3RwznKwSRnbeP_SfkINLA,0,0,1,2,0,1
bnok52LTkS_LevEYvTQcQg,0,0,1,2,0,1
9ewscsnIk6Z8o0_PfGOLNA,0,0,1,2,0,1
7iG8293Ltce8WYftC61tmA,0,0,1,2,0,1
wYAL_5KGbZNOqArhiNUrpw,0,0,1,2,0,1
8okt1nl-g2RL3ylWoqj4tA,1,1,3,3,0,0
ECTwaGnj8iyc3cJeG_nl5Q,1,1,0,3,0,0
61rALKLQ6WO4SzJ71cTm2Q,0,0,1,2,0,1
Hxujrj90ZgHlwMXuh8HcJg,1,1,0,3,0,0
oQmwlHqK2u0JqUNVphD7XQ,0,0,1,2,0,1
O_gzwSmgXimr2lwFnxlNHw,0,0,1,2,0,1
5INuiPFd6GhQQVWqfrsoHQ,0,0,1,2,0,1
dwkOJrgmWxvpU5YpRilE9g,0,0,1,2,0,1
s0wOwU_bkxfTMW2oFnM_tQ,0,0,1,2,0,1
HwE2RIWY9qXruImU1haQxQ,1,1,0,3,0,0
NurPaDwkLVA3qVE71jjXFg,0,0,1,2,0,1
JTHuEA_QLMdGmYEHhAj8eA,0,0,1,2,0,1
DXurd_ssGWMksfam0P55Jw,1,1,2,3,1,0
QwF1v-bnTPECj2nYEQczBw,0,0,1,2,0,1
DvsdcHLwIFhmMTJYje-FUQ,0,0,1,2,0,1
prORfTpeBDWIACMQUM04gA,1,1,0,3,0,0
iYcntf9t1uMfpttgCDbnbw,0,0,1,2,0,1
EP4SVXdx1ZYyW0l8eeI-Fg,1,1,0,3,0,0
xy8i-SLbtbEyTXEmRTvIzA,0,0,1,2,0,1
ySuy2-PDGCd9-PaWKE8XYA,0,0,1,2,0,1
jxmqgTTVGbnigO9LarljyQ,1,1,0,3,0,0
Z_53TN0xTpbNs0o_FURPHg,0,0,1,2,0,1
ptBuigM94Go3s1nUuwNsjw,0,0,1,2,0,1
5qGPZMCVTIn7FQHzz19Onw,0,0,1,2,0,1
ifxeX-giYwuCZDiYPtWgmw,1,1,0,3,0,0
ToRMtNJ1MYlva6VUCagyDw,1,1,0,3,0,0
VDFXrJXhrNRBVUH68-yW4A,1,1,3,3,0,0
a7R4B8W1NKIDDIXvnZd7uw,1,1,3,3,0,0
Hbpj7Kv8vwwf8EsIZLEyaQ,1,1,0,3,0,0
h5eVBQ5DyrpnQOaJ9ycl3g,1,1,4,3,1,0
5GMtFj0n7B_EFABg03RHwQ,0,0,1,2,0,1
Fp30PP6aw5hLYRyzF_goRg,1,1,0,3,0,0
GfgNH2L0xdLDk2SGjP7hIQ,0,0,1,2,0,1
T9VyuZP1bDdHMNu75nmNrQ,1,1,4,3,1,0
BmfmJQOWyk4IH-0FLsnqTg,0,0,1,2,0,1
4HtXk9rD41cpKAdUI4baAQ,0,0,1,2,0,1
6xQRFiUE-1icDPR0uAaRIw,0,0,1,2,0,1
R3YIrZm8SYisgd35XSsAPQ,1,1,4,3,1,0
HwXdd4kNaXHzCEY91eRKQQ,0,0,1,2,0,1
F9r9fv9Zf0mt3D8QaX3_nQ,0,0,1,2,0,1
ldfUnVMx5Di51Mjqf_1FxA,0,0,1,2,0,1
LU20rz2WcU_sWUcQmYL_0g,0,0,1,2,0,1
BBcwOf_YVO4mk5MKZEJbRw,0,0,1,2,0,1
gunhdz6Bg9GXsRZ63k0b0g,0,0,1,2,0,1
g1pdQngtGnmTGCzqppHGMg,0,0,1,2,0,1
MyqZaT8183DyASwjIXuYpg,1,1,4,3,1,0
OOmGGGeR0wgdGK7SNQU-TA,0,0,1,2,0,1
OmFXwKCzLQOcZ0sefLa3fQ,0,0,1,2,0,1
s7zs8Q-X9eK6KT3HsmCEPQ,0,0,1,2,0,1
oNMSGUU0g8zFfpfSh--xyQ,0,0,1,2,0,1
aQT0I7N4TjQ2e2EjX9N-6Q,0,0,1,2,0,1
5u1gjmaq1zfZRDUxyin6Cw,0,0,1,2,0,1
wkahmMsTgAg6jITX4lzCFg,1,1,0,3,0,0
uS6-ArpRRwk768bRcU7Hrg,0,0,1,2,0,1
bNhjxWaUkJ5wi9I_z8iBSg,1,1,0,3,0,0
puH0W8Evr5Ye3VKon1m3iQ,0,0,1,2,0,1
g5n_IYuKhE9QywD1UhABJw,1,1,0,3,0,0
mvZnVpkdB0bvp_BdzgY3HA,0,0,1,2,0,1
8oWBRCg3_GBQtk-4ll5Ydg,1,1,0,3,0,0
HWl7fvnxyvG4lg7NVw9G5Q,1,1,0,3,0,0
ZooW5fZuuYksDMDS0VW6HQ,0,0,1,2,0,1
2Nlxxq0lj0QeK3LF2LOUCg,0,0,1,2,0,1
t3pcW-9c9EEXnKL-6bz5jA,0,0,1,2,0,1
-ZXeFB1eg3Tqy5QH_zEUjA,2,2,-1,1,2,2
WWAz6UX48bmDL7yVFmA04A,0,0,1,2,0,1
WZJu8ziRzcaoKHUG4O_3Fw,0,0,1,2,0,1
wdUxjidwm9kj0QVj_ZdeVA,1,1,0,3,0,0
qDyLTnp8EfC3wYLuXH03Dw,0,0,1,2,0,1
gab7gi45rvdOPoGxD857XQ,2,2,-1,1,2,2
2LgAn3XIW_wYubsTs3r-kQ,0,0,1,2,0,1
tVzG2VaINQvIwRJFst5tUw,0,0,1,2,0,1
-BijYtAfH7crKZYBA2F5cA,1,1,3,3,0,0
84Ezv_NPHyvn1CFYoyzy1g,1,1,2,3,1,0
maNqvMlt0oZ66tWVADPX1A,1,1,0,3,0,0
KTaNO6snvzgB1Tyv_fhnbQ,0,0,1,2,0,1
uU5xH0JEqlhOxJ9srnbOVg,0,0,1,2,0,1
-yJi3CJuejohsXfN5kxprQ,0,0,1,2,0,1
u6WUoUayJut-VWd2FIk3zA,0,0,1,2,0,1
Ksw07PlM2Atr6_TRZBwAtw,0,0,1,2,0,1
pKPtqXRUP62W8z6bWtvxsw,1,1,2,3,1,0
saNnorKm_XclY1sQ_zaBtw,1,1,0,3,0,0
lGGZQFfrkqPJSTdTTQJQbA,0,0,1,2,0,1
VVp0HQkDQwcRc8esb9_VIg,0,0,1,2,0,1
mxufNEcZIYndtjPHVtCh5w,1,1,0,3,0,0
2G0ZzY4EvljswXuSzCv6ww,1,1,0,3,0,0
4z2GJD5Yag2l-G0L6WcGIQ,0,0,1,2,0,1
guF7SK57FMwN_7m5v4uI5A,1,1,3,3,0,0
LPRRbIaw7UR7bErPY1Dcag,0,0,1,2,0,1
kC23_k80XTzE00lonfMntA,1,1,0,3,0,0
jAkrf88NBkvCSBLB4iwVDQ,0,0,1,2,0,1
YQgN1_LKC-rtfmadjBwsvA,0,0,1,2,0,1
guCzlKFm868kbqu4sHw_Ig,0,0,1,2,0,1
fAdfmUqtd5LaU57U_Aqcxw,0,0,1,2,0,1
CdJ1M_EJhcdG4Cul6Tc62w,1,1,2,3,1,0
RNTYyJYUFDdQxGS0h5xiTA,0,0,1,2,0,1
lsHNA_fSFMmCRwayX0p6eQ,1,1,0,3,0,0
0BoO48jZw2kjJjwgwIjbLw,0,0,1,2,0,1
HijEntSgaqJ9G2oPY6wwhQ,0,0,1,2,0,1
iK26q-wAqnxcRvKWa7MsFw,0,0,1,2,0,1
6qgMegVpmqfDjJ1wu4msGg,0,0,1,2,0,1
D2olw_tyQWAsBb9XTQhv8w,0,0,1,2,0,1
ANmdFjbeEf12nZczLjLRBQ,1,1,0,3,0,0
V29WIBnhIwGTiQ6tZG9GJw,0,0,1,2,0,1
7EJmJ-mtm6qMg-XER64wLA,0,0,1,2,0,1
4TwU4F_o58PzsoXScUZFNw,0,0,1,2,0,1
Em_mASS94SXzhLeX-RIfCg,0,0,1,2,0,1
cxjTyQwZoRETvxjH7ojjKA,0,0,1,2,0,1
Bb-j-Kq81pFjmorKmkyp0Q,0,0,1,2,0,1
etFM9ip7gMGck-VI4geW4w,1,1,4,3,1,0
z6lIDmFBfeSN2f46innMSA,0,0,1,2,0,1
BsagvgCEnQ41Sn5Kds5h4w,1,1,3,3,0,0
96ojPXRNZgDBQEoRYL558A,0,0,1,2,0,1
CYyyl3UB_MC_bBWFBqSdkg,1,1,3,3,0,0
kv8f8xCaJy81xwjLA3DaCw,0,0,1,2,0,1
wJu5KTVCoGIUsQNsSPXb0Q,0,0,1,2,0,1
_r0rdLOL01YFKtzL3mVbzg,1,1,0,3,0,0
FDgLqtF0IGQE40TbwW-XbQ,1,1,0,3,0,0
shy_Zu1lK_hU0SGO7IlPqQ,0,0,1,2,0,1
IEUDuPUPhkm1sHCLtjnBWQ,1,1,2,3,1,0
p-DgmtnU4FI13PSoI6_SAA,0,0,1,2,0,1
nW8vYOCGF5WWYARS0-MgzA,0,0,1,2,0,1
sHHjAcCshW2K1v48g1FEVA,1,1,3,3,0,0
DP-UwXtjVXCPpHpLLlib9w,1,1,0,3,0,0
hhfpk1CbgBfe2yMiK0ufmw,2,2,-1,1,2,2
b14htqypk7QkgTGtsKz9RA,1,1,0,3,0,0
X1Cy1xsDawDiH0o9dmDIXA,0,0,1,2,0,1
p7q_wE5hiHHjnuDbNid1tw,0,0,1,2,0,1
ZSxMllzfY6aBxUEQX-w71Q,0,0,1,2,0,1
l9Awj0rE9jD5NwsmGZghwQ,0,0,1,2,0,1
a-9Iw8A5Nhr9F2O9q0x7ow,1,1,0,3,0,0
59yalGU6Srsgv3-AYL--OQ,0,0,1,2,0,1
K4P6uAL5DGoD6J8_eGbYxA,1,1,2,3,1,0
F9EnpbX7KE1gHtOEYx40AA,0,0,1,2,0,1
S2ldOPPEo_CvygbHP3P8zQ,0,0,1,2,0,1
as2sAPAr1Li-RSXI1ywbhA,0,0,1,2,0,1
J5InMJNtBHyDBEIJkFwREQ,1,1,2,3,1,0
dsO4U9t3NELNLBSyclE0lQ,1,1,0,3,0,0
pp9h7nlAVV8tJQQpKaYXGg,0,0,1,2,0,1
ar8ocY4QQmrwQScWbvDLdg,1,1,4,3,1,0
Sel7fM2R0mf8x4_Ip3zA2w,1,1,0,3,0,0
EgauZamsAjYo7BQMSr3srg,2,2,-1,1,0,2
OvR19daYCBiL4FnZOQzQsA,0,0,1,2,0,1
kRab6yMf80baJ2RxY-7a9A,0,0,1,2,0,1
LD4XUZNNjwmHh6CbohFxZw,1,1,3,3,0,0
7bAJ1TTP3kzLwdEptDXSsQ,0,0,1,2,0,1
SjrKvxcw2-GC9qqre02yEA,0,0,1,2,0,1
XzULcMfJlOUZZP5-7nV13w,1,1,0,3,0,0
QbxeKrjNDWrUbm0lEgNbfQ,0,0,1,2,0,1
be2N-qOugQGC2uMQ3glHlA,0,0,1,2,0,1
AZBHbWLtgwIlwH1u0nkK9A,0,0,1,2,0,1
1bBEalcSypDn6dNs09NZ_w,1,1,0,3,0,0
u6WOVeQaV-Psk2lO_5sVMA,0,0,1,2,0,1
rr86lvvrOGsTsy5V7i2h9A,0,0,1,2,0,1
4ownzQAAnv01rD8kaPyBkg,0,0,1,2,0,1
PxGeyQ8ak0pEuleGxUEu9w,0,0,1,2,0,1
lOoQvKPyo1ZWIrGagK76tw,0,0,1,2,0,1
fss1w9qlC7wjwpF-IlaLVQ,0,0,1,2,0,1
VUnyPrYMB5NeV1KFKCMYKw,0,0,1,2,0,1
M0QyPEAAa1YS4atriRZMgQ,0,0,1,2,0,1
-KGraJIs6iDLfCmdAWXB4w,0,0,1,2,0,1
S4hfn0reT_oH4n6u1V07oA,0,0,1,2,0,1
LAM5yV5TP2qflsG5WQHbbQ,0,0,1,2,0,1
_83iZEcj5GexLNeXkRB15A,0,0,1,2,0,1
mgtjGHTZlnDa11YuyqEy1w,0,0,1,2,0,1
lhIkL6dyopYsSGVyQG2Gtg,0,0,1,2,0,1
yHXjOm96H6JXvx1GUbHikg,0,0,1,2,0,1
2lQP-Ss2cXN5l904ORG6KA,1,1,4,3,1,0
eMH9vyridNJ8uQ5H3tSbRA,1,1,2,3,1,0
tU1y6zviSFZ_j3D2OiTF_g,0,0,1,2,0,1
G9yvkfc6ltGG7n-QUsZZ_A,0,0,1,2,0,1
sBkAKSJn2KFyB3QpM7vpvQ,0,0,1,2,0,1
QrIjF7MQJKJsWHOhMgNQSw,1,1,0,3,0,0
sr_6GBAJSTW-GPHYG-3AwA,0,0,1,2,0,1
zdKYrwnrBlZiy76ExAhKUQ,0,0,1,2,0,1
VydvGRmmhnnr7yODHoCPCw,0,0,1,2,0,1
xaHZuWB_G7-hb52xu_N5og,0,0,1,2,0,1
wPB4prKAVM0U1UZIlx89hA,0,0,1,2,0,1
0j7-ZpkoSCzlclydKvnYLg,1,1,3,3,0,0
RVkK-T_YKCtd0lzRqWeTgw,1,1,0,3,0,0
pDSF-jHC89bT6KlW6E2cNA,0,0,1,2,0,1
DlCKwsD-GiDLemc7MCP3Gg,0,0,1,2,0,1
V5tdEq0YMLSP3QdBZ_Tj8Q,0,0,1,2,0,1
DtPZpZV7H-NK0E44jp6zZA,0,0,1,2,0,1
usI82CAzeeF2Pr_psOgrYA,0,0,1,2,0,1
NbqsqQb4rjkfE7vNsIQSHQ,1,1,0,3,0,0
3Str0P10f6n6345N04LOig,0,0,1,2,0,1
AHIF1b3RAMbs2VYb84d2WA,1,1,3,3,0,0
DMtcROXVGxlBSyoZibT7Qw,0,0,1,2,0,1
1V_3JNb6yxwMooTCNNzzcQ,0,0,1,2,0,1
LTNlAPNiDUgLEd4PZEooOg,0,0,1,2,0,1
-J6c9Xkx0U2lHAm6XffI_Q,0,0,1,2,0,1
XPVGwEclYusnsVnf1X3y7w,0,0,1,2,0,1
STOEjNx83UTDHvov0C6uXA,0,0,1,2,0,1
1jeko3LSxjXxAAqgr_hlpg,0,0,1,2,0,1
wLNcZRMsrLQqt_lJ3g-ijg,1,1,0,3,0,0
Rf4qmN7iYbbXJUBCj37PKA,1,1,0,3,0,0
tFM_-hn36-R97Z5LwsjC9w,1,1,0,3,0,0
A6W26VtBRhlnIzel-6xRVw,0,0,1,2,0,1
1oqy-mgjSU8hOvkUkCLC7w,1,1,0,3,0,0
BVUPJ0iiP-PWucOeSssLXg,1,1,0,3,0,0
1l4iH-0cDJJ9DL1Np4QLig,1,1,0,3,0,0
-WPznNRxeYkfxLNpIhbTiQ,0,0,1,2,0,1
8a13spaxoJWpqA4jPSmnDw,0,0,1,2,0,1
_WiT09YijQHW6cL4_Npuew,0,0,1,2,0,1
fnRRMYKc2Lw_a3ayS4t7Cw,1,1,0,3,0,0
GYNnVehQeXjty0xH7-6Fhw,1,1,0,3,0,0
NuiwmLFzXEwtXekf4yQwNQ,0,0,1,2,0,1
oIf3GyFS4_fS4nfmp0v9ig,0,0,1,2,0,1
Av2jXEPEtM6_55rC0JlpPQ,0,0,1,2,0,1
sBOgsC1Pm4R20hBpOFb-Vw,1,1,3,3,0,0
QLTRaK92CWXDrZwbI46KOg,0,0,1,2,0,1
w_c4oN6XwG2osE88B3OQJw,1,1,3,3,0,0
MXxbXqtxiJgxY6rnqMq9og,0,0,1,2,0,1
nDFXUCf7Uk4N_WnFT5h3nQ,0,0,1,2,0,1
6jhGZrYiyxUTROWiexXIjw,1,1,4,3,1,0
n9L6rdPBKD-4cKsR-k5-Ug,0,0,1,2,0,1
0JCtOdVeOE-yI-qeFv0vcQ,1,1,0,3,0,0
PHp-aEboaPxjJ7sZZ6-E8A,0,0,1,2,0,1
4v8JsMPbHq_E8tjRmeDkAg,0,0,1,2,0,1
wGl06WsK9tZJCF8XkesIIg,0,0,1,2,0,1
24Diyp1gUJdcPrw7bnMEBA,1,1,3,3,0,0
wkEMd9EK_rMqcyGlunQlHw,0,0,1,2,0,1
N95VfPhFS-TTC-hDEUtHvg,1,1,4,3,1,0
SZWsTIV7OmW_SHb5dUlIQg,0,0,1,2,0,1
2E2f5H4SltGyD8ciTu8AKg,0,0,1,2,0,1
B3DNjsZ3gRRsWYro4auztg,1,1,3,3,0,0
cYtcDmRDNbwi9eHvc8Vayg,0,0,1,2,0,1
wfN6tTTTnRcym5JhtHhQpA,0,0,1,2,0,1
RRzGl8xOybequxo_BMbEpw,1,1,2,3,1,0
gfCOaPQ8eESL0HS_iAAC4g,0,0,1,2,0,1
2vFrtkBF6uy10ksMQT-o5g,1,1,0,3,0,0
x5JyTA3gsFNqsIVFMW5yaw,0,0,1,2,0,1
hLXmTswJ_64iI7Mq2n7E7w,0,0,1,2,0,1
kl65Nub2vJcaPG4-mjRZdQ,1,1,0,3,0,0
PJ64Qd1t2dtiSvgGaAGxYw,1,1,0,3,0,0
x9aAY17NpAysA_kBk6R2Fw,0,0,1,2,0,1
j33s30taG00Nh6NWf4ghRQ,0,0,1,2,0,1
Rk1QmIYE3eintRzIGk88HA,0,0,1,2,0,1
hmG0UtYjQgUPcXXE4lqvPQ,0,0,1,2,0,1
qD4WP53XJtRiqqHuAqVypQ,0,0,1,2,0,1
7q_r0BoZhJZej-GJ6XS6ow,0,0,1,2,0,1
8H6X6GhJhYkcNHjuBjOU4w,0,0,1,2,0,1
nvTQTrj88HrtKZgSQ2xarQ,0,0,1,2,0,1
DYHaGHYgjf4lmi2zTuWIwA,0,0,1,2,0,1
-kO6984fXByyZm3_6z2JYg,0,0,1,2,0,1
eUjJ0SDe6eBoZB7iKYifnw,0,0,1,2,0,1
ltAkqxbf-OMexfAaelQ2hQ,0,0,1,2,0,1
lOOM-127bU8KB-zYWOhrFw,1,1,0,3,0,0
elNrwwVYTuIG_4ND50n4_w,0,0,1,2,0,1
NoGL_Y6C9MJ8U8Lv8af35w,0,0,1,2,0,1
r4D41k6uXQvlg-7b2H_dfA,2,2,-1,1,2,2
3JJGEQ6nV3edLA9Aso2mNA,0,0,1,2,0,1
u3NDqJr25UwYeXZypxJcqw,0,0,1,2,0,1
MR8XeEtfONbIqMWulR-f1g,1,1,3,3,0,0
JkSOtBPTKpa9bqpj5X-nLg,1,1,0,3,0,0
-jWRmShGpQWlieQ6CJ9ohg,0,0,1,2,0,1
ZvCsZcE_jkv96GyJ8HWjjg,0,0,1,2,0,1
I5g802_NqWPZeiFLT6te5A,0,0,1,2,0,1
__8GaZVjxvWHm1Hip5dH8w,0,0,1,2,0,1
8eBgkaISpmc6c1kc7nYg9A,0,0,1,2,0,1
tvWIilBfBE9Zsd-W4w3e5g,1,1,0,3,0,0
ekREIPtUoyqFbKqBEQjY7w,0,0,1,2,0,1
f4EfohFmapdUsXEUXN9t4Q,0,0,1,2,0,1
owt9zEAz7ZehK4CVDq2YGQ,0,0,1,2,0,1
CSQhvnc3tyQiQSbTS_nCmA,0,0,1,2,0,1
F8eDds_bt3lAjIFXfLdP_A,1,1,0,3,0,0
vKGFLkZ7zfu5VHv7FlmFkA,1,1,0,3,0,0
6hN4_eZPR-T6YJuPs1wYqA,1,1,0,3,0,0
wJvP0kM8kdNq7kjr-lPNwQ,0,0,1,2,0,1
jycqYtUrgyiQiA6sYgjQUQ,1,1,0,3,0,0
YhPZk0rt5gaknXPh6yt4jw,1,1,0,3,0,0
u0WO9lyaOgvpp6E8sNq7Rw,0,0,1,2,0,1
9yuOMbrURP4we2CIZVuGdA,0,0,1,2,0,1
HLZJaBCP5mdvNxPZwrCq2g,0,0,1,2,0,1
5rdFsWzbbC9j1DY9qgDPXg,2,2,-1,1,0,2
lqmHzlo3CFG37TnOJ3PNdQ,0,0,1,2,0,1
qMPPLCMmVGmrQ6OR5AXhGg,1,1,0,3,0,0
Jpf2N9FwR9OXbvTcjVmG9A,1,1,0,3,0,0
f5c8CE4W-lc2HzgGmRuaEA,0,0,1,2,0,1
B-81U7oEy8371Q41Z1m3vg,0,0,1,2,0,1
kD3z3iWCZkJgJPPSCMuOEQ,0,0,1,2,0,1
7qy2v2bepANdWtxbWfJnIw,0,0,1,2,0,1
oMP23bOBPL-ZwV8qRSx5gA,0,0,1,2,0,1
FeZ-yzS8hQPHKQsxD0sRXA,0,0,1,2,0,1
Lpc52qcOBXnIHY9l6OeKrw,1,1,0,3,0,0
fpT5p49z4r8bcTU_oNHtcA,0,0,1,2,0,1
g90lwRYrasHDzr4UQJvkUw,1,1,0,3,0,0
z5SsgFBkXP5TnINhXumcFg,0,0,1,2,0,1
xybMPV58lEpWbtxwat2f1w,0,0,1,2,0,1
0Ty68XE2fDP5oFsqVS-e-Q,0,0,1,2,0,1
YHwerZQRxYl9amNVaYFizw,0,0,1,2,0,1
9xZo8yRBOPr-_cIpNZTX4A,0,0,1,2,0,1
esUYubJPnyFhjcrxsef2fg,0,0,1,2,0,1
t5OobaXgNci1E0HS3BCbbA,0,0,1,2,0,1
6oc3r23phAr6dKv9384yLg,1,1,2,3,1,0
fWcL9c8yIFEP9qU3m5py4Q,0,0,1,2,0,1
EbAFsmdrVi7_KprZaQOeJQ,0,0,1,2,0,1
b60vZ0DK2wsrxE-m5UMPAQ,0,0,1,2,0,1
YLUj-Kt4R9ZX9bcVp9UNFA,0,0,1,2,0,1
htl5_UDmiAMl6HLP0PU-kA,0,0,1,2,0,1
HvK7CRwa7CEQqwOg7dlZlA,0,0,1,2,0,1
Yk-EbHe5oXw1Cwkr48XIUQ,0,0,1,2,0,1
EkoFUKVe7iPzUyzzBFq04A,0,0,1,2,0,1
kusmaNd-GzkIl_PjoUdvWQ,1,1,0,3,0,0
5dSxCFW9nBJhi-yt_3Px8g,0,0,1,2,0,1
mea-qyi1iFPRZrfEVP9qhg,0,0,1,2,0,1
5QokEk2ZFcLBlLuZ5dXT1Q,0,0,1,2,0,1
nMNW7NYVjdTFxlJHILp-HA,1,1,0,3,0,0
-HVvkkrFQOc99y5buH1FMA,1,1,0,3,0,0
QV8xDVk5AYZEpiOTI6_E0g,1,1,0,3,0,0
EKazgrg27k3v2xBoJI9_pQ,0,0,1,2,0,1
cp7he7vKiKzVPA8ud3AMmQ,0,0,1,2,0,1
XKo5IT6o-WslzHPT69PRSQ,0,0,1,2,0,1
5hVEkcYwzzi901X90GAL7A,1,1,0,3,0,0
aAQ0pFVTRNBFl5sS-3Md7A,0,0,1,2,0,1
CowW1Ch1zcUf2dEHTjAqiQ,0,0,1,2,0,1
GDr_Bgm5dWvNHv1PBonhkg,0,0,1,2,0,1
Xnt8YuIWXECp8brKKEhM5g,1,1,0,3,0,0
vaW899-gFptTz-9P8Pprhw,0,0,1,2,0,1
W_QmmtOEBdFTKyDLyfvIZQ,1,1,0,3,0,0
VF4ufGiNOy6JowQgIE6xkA,0,0,1,2,0,1
2d1cbcHWVhNm5odoTnzX9A,1,1,0,3,0,0
QPS8x5UbSNbVhZUQA7WHGg,0,0,1,2,0,1
X8C-CIvE69-L46P4guR02A,1,1,2,3,1,0
RqYlZlR1kd4qox-J9iCg1g,1,1,0,3,0,0
